,image_url,main_category,name,price,product_category,product_url,sku,sub_category,username
25,https://cdn.shopify.com/s/files/1/1463/5858/products/HydratingMilkySerum-Open-14JUN15-web_large.jpg?v=1490052942,,Hydrating Milky Serum,24.0,,https://www.pixibeauty.com/collections/skintreats/products/hydrating-milky-serum,1490052942,,pixibeauty
26,https://cdn.shopify.com/s/files/1/1463/5858/products/Overnight_Glow_Serum-award_large.jpg?v=1512424822,,Overnight Glow Serum,24.0,,https://www.pixibeauty.com/collections/skintreats/products/overnight-glow-serum,1512424822,,pixibeauty
27,https://cdn.shopify.com/s/files/1/1463/5858/products/RoseOilBlend-Open-14JUN15-web_large.jpg?v=1483488705,,Rose Oil Blend,24.0,,https://www.pixibeauty.com/collections/skintreats/products/rose-oil-blend,1483488705,,pixibeauty
28,https://cdn.shopify.com/s/files/1/1463/5858/products/HydratingMilkyMist-Open-19APR16-web_large.jpg?v=1483488490,,Hydrating Milky Mist,15.0,,https://www.pixibeauty.com/collections/skintreats/products/hydrating-milky-mist,1483488490,,pixibeauty
29,https://cdn.shopify.com/s/files/1/1463/5858/products/GlowMist-Open-19APR16-web_large.jpg?v=1483488463,,Glow Mist,15.0,,https://www.pixibeauty.com/collections/skintreats/products/glow-mist,1483488463,,pixibeauty
30,https://cdn.shopify.com/s/files/1/1463/5858/products/MakeupFixingMist-Open-19APR16-web_large.jpg?v=1483488639,,Makeup Fixing Mist,15.0,,https://www.pixibeauty.com/collections/skintreats/products/makeup-fixing-mist,1483488639,,pixibeauty
31,https://cdn.shopify.com/s/files/1/1463/5858/products/Makeup-Melting-Cleansing-Cloths-Close-20JUN15-web_large.jpg?v=1481225023,,Makeup Melting Cleansing Cloths,10.0,,https://www.pixibeauty.com/collections/skintreats/products/makeup-melting-cleansing-cloth,1481225023,,pixibeauty
32,https://cdn.shopify.com/s/files/1/1463/5858/products/MoisturizingCleansingCloths-Close-16AUG16-web_large.jpg?v=1481224869,,Moisturizing Cleansing Cloths,10.0,,https://www.pixibeauty.com/collections/skintreats/products/moisturizing-cleansing-cloth,1481224869,,pixibeauty
33,https://cdn.shopify.com/s/files/1/1463/5858/products/NourishingCleansingBalm-Open-04AUG16-web_large.jpg?v=1481225457,,Nourishing Cleansing Balm,20.0,,https://www.pixibeauty.com/collections/skintreats/products/nourishing-cleansing-balm,1481225457,,pixibeauty
34,https://cdn.shopify.com/s/files/1/1463/5858/products/Nourishing-Lip-Polish-OpenWCloseUp-12FEB16-web_large.jpg?v=1483488792,,Nourishing Lip Polish,12.0,,https://www.pixibeauty.com/collections/skintreats/products/nourishing-lip-polish,1483488792,,pixibeauty
35,https://cdn.shopify.com/s/files/1/1463/5858/products/NourishingSleepMask-Close-16APR16-web_large.jpg?v=1481226579,,Nourishing Sleep Mask,22.0,,https://www.pixibeauty.com/collections/skintreats/products/nourishing-sleep-mask,1481226579,,pixibeauty
36,https://cdn.shopify.com/s/files/1/1463/5858/products/24KEyeElixir-Open-05FEB16-web_large.jpg?v=1483488441,,24k Eye Elixir,22.0,,https://www.pixibeauty.com/collections/skintreats/products/24k-eye-elixir,1483488441,,pixibeauty
37,https://cdn.shopify.com/s/files/1/1463/5858/products/Glow_Mud_Cleanser_Mini-12MAY16_910725f8-6787-4974-83e9-364e3e784c9f_large.jpg?v=1511290484,,Mini Glow Mud Cleanser,6.0,,https://www.pixibeauty.com/collections/skintreats/products/copy-of-mini-glow-mud-cleanser,1511290484,,pixibeauty
38,https://cdn.shopify.com/s/files/1/1463/5858/products/UltimateBeautyKit4thEdition-Open-08JUL17-web_large.jpg?v=1505343735,,Ultimate Beauty Kit - 4th Edition,32.0,,https://www.pixibeauty.com/collections/makeup/products/ultimate-beauty-kit-4th-edition,1505343735,,pixibeauty
39,https://cdn.shopify.com/s/files/1/1463/5858/products/PaletteGlowette-Box-13JUL17-web_large.jpg?v=1506985650,,Palette Glowette,28.0,,https://www.pixibeauty.com/collections/makeup/products/palette-glowette,1506985650,,pixibeauty
40,https://cdn.shopify.com/s/files/1/1463/5858/products/LidLovlies-Box-08JUL17-web_large.jpg?v=1505344856,,Lid Lovelies,22.0,,https://www.pixibeauty.com/collections/makeup/products/lid-lovelies,1505344856,,pixibeauty
