,image_url,main_category,name,price,product_category,product_url,sku,sub_category,username
33,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G09H01_290x315_0.jpg,,VOLCASMIC™ KIT,54.0,,https://www.glamglow.com/product/18842/51069/shop-all/volcasmictm-kit/volcasmictm-50g-youthmud-15g-gravitymudtm-15g,G09H01,,glamglow
34,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G0CX01_290x315_0.jpg,,GRAVITYMUD™ FIRMING TREATMENT SONIC BLUE 15g Tube,14.0,,https://www.glamglow.com/product/18842/49880/shop-all/gravitymudtm-firming-treatment-sonic-blue-15g-tube,G0E001,,glamglow
35,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G09701_290x315_0.jpg,,PLUMP & GLOW SET,39.0,,https://www.glamglow.com/product/18842/51067/shop-all/plump-glow-set,G09701,,glamglow
36,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G07M01_290x315_0.jpg,,GLOWSETTER™ MAKEUP SETTING SPRAY MINI,16.0,,https://www.glamglow.com/product/18842/46691/shop-all/glowsettertm-makeup-setting-spray-mini,G07M01,,glamglow
37,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G07801_290x315_0.jpg,,GLOWSETTER™ MAKEUP SETTING SPRAY,32.0,,https://www.glamglow.com/product/18842/44577/shop-all/glowsettertm-makeup-setting-spray,G07801,,glamglow
38,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G03K01_290x315_0.jpg,,PLUMPRAGEOUS™ GLOSS LIP TREATMENT,19.0,,https://www.glamglow.com/product/18842/39937/shop-all/plumprageoustm-gloss-lip-treatment,G05603,,glamglow
39,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G03J01_290x315_0.jpg,,PLUMPRAGEOUS™ MATTE LIP TREATMENT,19.0,,https://www.glamglow.com/product/18842/39936/shop-all/plumprageoustm-matte-lip-treatment,G07R03,,glamglow
40,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G07T01_290x315_0.jpg,,PLUMPRAGEOUS™ METALLIC LIP TREATMENT,19.0,,https://www.glamglow.com/product/18842/45083/shop-all/plumprageoustm-metallic-lip-treatment,G07T01,,glamglow
41,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G05401_290x315_0.jpg,,POUTMUD™ WET LIP BALM TREATMENT MINI,19.0,,https://www.glamglow.com/product/18842/44371/shop-all/poutmudtm-wet-lip-balm-treatment-mini,G04X05,,glamglow
42,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G01001_290x315_0.jpg,,YOUTHCLEANSE™ DAILY EXFOLIATING CLEANSER,32.0,,https://www.glamglow.com/product/18842/36453/shop-all/youthcleansetm-daily-exfoliating-cleanser,G01001,,glamglow
43,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G01E01_290x315_0.jpg,,THIRSTYCLEANSE™ DAILY HYDRATING CLEANSER,18.85,,https://www.glamglow.com/product/18842/37631/shop-all/thirstycleansetm-daily-hydrating-cleanser,G01E01,,glamglow
44,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G01J01_290x315_0.jpg,,POWERCLEANSE™ DAILY DUAL CLEANSER,18.85,,https://www.glamglow.com/product/18842/36609/shop-all/powercleansetm-daily-dual-cleanser,G01J01,,glamglow
45,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G05701_290x315_0.jpg,,SUPERMUD® CLEARING TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/47486/shop-all/supermud-clearing-treatment-glam-to-go,G05701,,glamglow
46,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G02101_290x315_0.jpg,,YOUTHMUD® TINGLEXFOLIATE TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/41286/shop-all/youthmud-tinglexfoliate-treatment-glam-to-go,G06T01,,glamglow
47,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G03H01_290x315_0.jpg,,GRAVITYMUD™ FIRMING TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/47488/shop-all/gravitymudtm-firming-treatment-glam-to-go,G03H01,,glamglow
48,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G01901_290x315_0.jpg,,THIRSTYMUD™ HYDRATING TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/39220/shop-all/thirstymudtm-hydrating-treatment-glam-to-go,G01901,,glamglow
49,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G02801_290x315_0.jpg,,FLASHMUD™ BRIGHTENING TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/36613/shop-all/flashmudtm-brightening-treatment-glam-to-go,G06W01,,glamglow
50,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G01G01_290x315_0.jpg,,POWERMUD™ DUALCLEANSE TREATMENT GLAM TO GO,24.0,,https://www.glamglow.com/product/18842/36607/shop-all/powermudtm-dualcleanse-treatment-glam-to-go,G01G01,,glamglow
51,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G05M01_290x315_0.jpg,,HelloSexy Super Kit,16.5,,https://www.glamglow.com/product/18842/41760/shop-all/hellosexy-super-kit,G05M01,,glamglow
52,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G06CY6_290x315_0.jpg,,GIFT SEXY POUTMUD™ SET,21.75,,https://www.glamglow.com/product/18842/44842/shop-all/gift-sexy-poutmudtm-set,G06CY6,,glamglow
53,https://www.glamglow.com/media/export/cms/products/290x315/gg_prod_G04101_290x315_0.jpg,,DOUBLE ENDED APPLICATION BRUSH,14.0,,https://www.glamglow.com/product/18842/44620/shop-all/double-ended-application-brush,G05L70,,glamglow
